Asset_Code,Price_Type,Date,Price,Proxy_Level,Proxy_Name
SPX3,GTR,1941-06-13,1.804365046,2,
SPX2,NTR,1941-06-16,3.365769122,2,
SPX3,NTR,1941-06-16,3.29809036,2,
SPX2,GTR,1941-06-16,1.851514676,2,
SPX3,GTR,1941-06-16,1.797577973,2,
SPX2,NTR,1941-06-17,3.393405722,2,
SPX3,NTR,1941-06-17,3.325215552,2,
SPX2,GTR,1941-06-17,1.866762392,2,
SPX3,GTR,1941-06-17,1.812416543,2,
SPX2,NTR,1941-06-18,3.397027363,2,
SPX3,NTR,1941-06-18,3.328809089,2,
SPX2,GTR,1941-06-18,1.868799858,2,
SPX3,GTR,1941-06-18,1.814430021,2,
SPX2,NTR,1941-06-19,3.390355378,2,
SPX3,NTR,1941-06-19,3.322315809,2,
SPX2,GTR,1941-06-19,1.86517461,2,
SPX3,GTR,1941-06-19,1.81094561,2,
SPX2,NTR,1941-06-20,3.349367294,2,
SPX3,NTR,1941-06-20,3.28219493,2,
SPX2,GTR,1941-06-20,1.842670481,2,
SPX3,GTR,1941-06-20,1.789131075,2,
SPX2,NTR,1941-06-23,3.415134202,2,
SPX3,NTR,1941-06-23,3.346775151,2,
SPX2,GTR,1941-06-23,1.878986159,2,
SPX3,GTR,1941-06-23,1.824496207,2,
SPX2,NTR,1941-06-24,3.391299845,2,
SPX3,NTR,1941-06-24,3.323462836,2,
SPX2,GTR,1941-06-24,1.865918084,2,
SPX3,GTR,1941-06-24,1.811842664,2,
SPX2,NTR,1941-06-25,3.398355199,2,
SPX3,NTR,1941-06-25,3.330421708,2,
SPX2,GTR,1941-06-25,1.86984512,2,
SPX3,GTR,1941-06-25,1.815691208,2,
SPX2,NTR,1941-06-26,3.412276697,2,
SPX3,NTR,1941-06-26,3.344109657,2,
SPX2,GTR,1941-06-26,1.877550239,2,
SPX3,GTR,1941-06-26,1.823208564,2,
SPX2,NTR,1941-06-27,3.39530388,2,
SPX3,NTR,1941-06-27,3.327520831,2,
SPX2,GTR,1941-06-27,1.868256629,2,
SPX3,GTR,1941-06-27,1.814219475,2,
SPX2,NTR,1941-06-30,3.382143407,2,
SPX3,NTR,1941-06-30,3.314757201,2,
SPX2,GTR,1941-06-30,1.861150669,2,
SPX3,GTR,1941-06-30,1.807425133,2,
SPX2,NTR,1941-07-01,3.371979045,2,
SPX3,NTR,1941-07-01,3.304892103,2,
SPX2,GTR,1941-07-01,1.855590269,2,
SPX3,GTR,1941-07-01,1.802100689,2,
SPX2,NTR,1941-07-02,3.396151727,2,
SPX3,NTR,1941-07-02,3.32868032,2,
SPX2,GTR,1941-07-02,1.868925247,2,
SPX3,GTR,1941-07-02,1.815126494,2,
SPX2,NTR,1941-07-03,3.403156725,2,
SPX3,NTR,1941-07-03,3.335643304,2,
SPX2,GTR,1941-07-03,1.872813202,2,
SPX3,GTR,1941-07-03,1.818978298,2,
SPX2,NTR,1941-07-07,3.465519589,2,
SPX3,NTR,1941-07-07,3.397158416,2,
SPX2,GTR,1941-07-07,1.907265017,2,
SPX3,GTR,1941-07-07,1.85274349,2,
SPX2,NTR,1941-07-08,3.530917092,2,
SPX3,NTR,1941-07-08,3.461365035,2,
SPX2,GTR,1941-07-08,1.943290577,2,
SPX3,GTR,1941-07-08,1.887816551,2,
SPX2,NTR,1941-07-09,3.531059683,2,
SPX3,NTR,1941-07-09,3.461605844,2,
SPX2,GTR,1941-07-09,1.943403426,2,
SPX3,GTR,1941-07-09,1.88800498,2,
SPX2,NTR,1941-07-10,3.541506928,2,
SPX3,NTR,1941-07-10,3.471948633,2,
SPX2,GTR,1941-07-10,1.949187693,2,
SPX3,GTR,1941-07-10,1.89370317,2,
SPX2,NTR,1941-07-11,3.531344882,2,
SPX3,NTR,1941-07-11,3.462087515,2,
SPX2,GTR,1941-07-11,1.943629145,2,
SPX3,GTR,1941-07-11,1.888381896,2,
SPX2,NTR,1941-07-14,3.538643026,2,
SPX3,NTR,1941-07-14,3.469545671,2,
SPX2,GTR,1941-07-14,1.947749132,2,
SPX3,GTR,1941-07-14,1.892621247,2,
SPX2,NTR,1941-07-15,3.549092655,2,
SPX3,NTR,1941-07-15,3.479892522,2,
SPX2,GTR,1941-07-15,1.953535296,2,
SPX3,GTR,1941-07-15,1.898322645,2,
SPX2,NTR,1941-07-16,3.532057409,2,
SPX3,NTR,1941-07-16,3.463290997,2,
SPX2,GTR,1941-07-16,1.944193099,2,
SPX3,GTR,1941-07-16,1.889323726,2,
SPX2,NTR,1941-07-17,3.508149071,2,
SPX3,NTR,1941-07-17,3.439949219,2,
SPX2,GTR,1941-07-17,1.931067332,2,
SPX3,GTR,1941-07-17,1.876647261,2,
SPX2,NTR,1941-07-18,3.522034715,2,
SPX3,NTR,1941-07-18,3.453665323,2,
SPX2,GTR,1941-07-18,1.938744868,2,
SPX3,GTR,1941-07-18,1.884186768,2,
SPX2,NTR,1941-07-21,3.59462017,2,
SPX3,NTR,1941-07-21,3.525144164,2,
SPX2,GTR,1941-07-21,1.97880325,2,
SPX3,GTR,1941-07-21,1.923353819,2,
SPX2,NTR,1941-07-22,3.591328794,2,
SPX3,NTR,1941-07-22,3.522019292,2,
SPX2,GTR,1941-07-22,1.97702638,2,
SPX3,GTR,1941-07-22,1.921707024,2,
SPX2,NTR,1941-07-23,3.581163789,2,
SPX3,NTR,1941-07-23,3.51215326,2,
SPX2,GTR,1941-07-23,1.971465515,2,
SPX3,GTR,1941-07-23,1.916381974,2,
SPX2,NTR,1941-07-24,3.560687504,2,
SPX3,NTR,1941-07-24,3.492174071,2,
SPX2,GTR,1941-07-24,1.960227991,2,
SPX3,GTR,1941-07-24,1.905538425,2,
SPX2,NTR,1941-07-25,3.553957382,2,
SPX3,NTR,1941-07-25,3.485675375,2,
SPX2,GTR,1941-07-25,1.9565576,2,
SPX3,GTR,1941-07-25,1.902049977,2,
SPX2,NTR,1941-07-28,3.599070194,2,
SPX3,NTR,1941-07-28,3.530226648,2,
SPX2,GTR,1941-07-28,1.981497346,2,
SPX3,GTR,1941-07-28,1.926533114,2,
SPX2,NTR,1941-07-29,3.592340522,2,
SPX3,NTR,1941-07-29,3.523728739,2,
SPX2,GTR,1941-07-29,1.977827319,2,
SPX3,GTR,1941-07-29,1.923045306,2,
SPX2,NTR,1941-07-30,3.575297361,2,
SPX3,NTR,1941-07-30,3.507113941,2,
SPX2,GTR,1941-07-30,1.968478885,2,
SPX3,GTR,1941-07-30,1.914036077,2,
SPX2,NTR,1941-07-31,3.572003957,2,
SPX3,NTR,1941-07-31,3.503985707,2,
SPX2,GTR,1941-07-31,1.966700429,2,
SPX3,GTR,1941-07-31,1.912386704,2,
SPX2,NTR,1941-08-01,3.555168746,2,
SPX3,NTR,1941-08-01,3.487367183,2,
SPX2,GTR,1941-08-01,1.957516642,2,
SPX3,GTR,1941-08-01,1.903374569,2,
SPX2,NTR,1941-08-04,3.563103508,2,
SPX3,NTR,1941-08-04,3.494840428,2,
SPX2,GTR,1941-08-04,1.962140822,2,
SPX3,GTR,1941-08-04,1.907626091,2,
SPX2,NTR,1941-08-05,3.563457037,2,
SPX3,NTR,1941-08-05,3.495083566,2,
SPX2,GTR,1941-08-05,1.962420775,2,
SPX3,GTR,1941-08-05,1.907816497,2,
SPX2,NTR,1941-08-06,3.563810602,2,
SPX3,NTR,1941-08-06,3.495326721,2,
SPX2,GTR,1941-08-06,1.962700769,2,
SPX3,GTR,1941-08-06,1.908006922,2,
SPX2,NTR,1941-08-07,3.557284258,2,
SPX3,NTR,1941-08-07,3.488822157,2,
SPX2,GTR,1941-08-07,1.959191804,2,
SPX3,GTR,1941-08-07,1.904513955,2,
SPX2,NTR,1941-08-08,3.519793761,2,
SPX3,NTR,1941-08-08,3.451949747,2,
SPX2,GTR,1941-08-08,1.938628871,2,
SPX3,GTR,1941-08-08,1.884443264,2,
SPX2,NTR,1941-08-11,3.48987553,2,
SPX3,NTR,1941-08-11,3.42230115,2,
SPX2,GTR,1941-08-11,1.922403281,2,
SPX3,GTR,1941-08-11,1.868428861,2,
SPX2,NTR,1941-08-12,3.490221794,2,
SPX3,NTR,1941-08-12,3.422539241,2,
SPX2,GTR,1941-08-12,1.922677565,2,
SPX3,GTR,1941-08-12,1.868615355,2,
SPX2,NTR,1941-08-13,3.473357926,2,
SPX3,NTR,1941-08-13,3.405900923,2,
SPX2,GTR,1941-08-13,1.913471229,2,
SPX3,GTR,1941-08-13,1.859587788,2,
SPX2,NTR,1941-08-14,3.487472057,2,
SPX3,NTR,1941-08-14,3.419639958,2,
SPX2,GTR,1941-08-14,1.921329853,2,
SPX3,GTR,1941-08-14,1.867145402,2,
SPX2,NTR,1941-08-15,3.453390915,2,
SPX3,NTR,1941-08-15,3.386120313,2,
SPX2,GTR,1941-08-15,1.902637252,2,
SPX3,GTR,1941-08-15,1.848899928,2,
SPX2,NTR,1941-08-18,3.488849464,2,
SPX3,NTR,1941-08-18,3.420586959,2,
SPX2,GTR,1941-08-18,1.922421107,2,
SPX3,GTR,1941-08-18,1.86788726,2,
SPX2,NTR,1941-08-19,3.492639703,2,
SPX3,NTR,1941-08-19,3.424201621,2,
SPX2,GTR,1941-08-19,1.924593144,2,
SPX3,GTR,1941-08-19,1.869917616,2,
SPX2,NTR,1941-08-20,3.506763912,2,
SPX3,NTR,1941-08-20,3.437947543,2,
SPX2,GTR,1941-08-20,1.932459823,2,
SPX3,GTR,1941-08-20,1.877480659,2,
SPX2,NTR,1941-08-21,3.503667094,2,
SPX3,NTR,1941-08-21,3.434809564,2,
SPX2,GTR,1941-08-21,1.930837251,2,
SPX3,GTR,1941-08-21,1.875823773,2,
SPX2,NTR,1941-08-22,3.497124525,2,
SPX3,NTR,1941-08-22,3.428293738,2,
SPX2,GTR,1941-08-22,1.927315615,2,
SPX3,GTR,1941-08-22,1.872322069,2,
SPX2,NTR,1941-08-25,3.50505636,2,
SPX3,NTR,1941-08-25,3.435764521,2,
SPX2,GTR,1941-08-25,1.931938235,2,
SPX3,GTR,1941-08-25,1.876572021,2,
SPX2,NTR,1941-08-26,3.532975862,2,
SPX3,NTR,1941-08-26,3.463030212,2,
SPX2,GTR,1941-08-26,1.947411033,2,
SPX3,GTR,1941-08-26,1.891520956,2,
SPX2,NTR,1941-08-27,3.536773208,2,
SPX3,NTR,1941-08-27,3.466649703,2,
SPX2,GTR,1941-08-27,1.949588798,2,
SPX3,GTR,1941-08-27,1.893555141,2,
SPX2,NTR,1941-08-28,3.547465567,2,
SPX3,NTR,1941-08-28,3.477027283,2,
SPX2,GTR,1941-08-28,1.955567513,2,
SPX3,GTR,1941-08-28,1.899280854,2,
SPX2,NTR,1941-08-29,3.544370057,2,
SPX3,NTR,1941-08-29,3.473890146,2,
SPX2,GTR,1941-08-29,1.953946074,2,
SPX3,GTR,1941-08-29,1.897624673,2,
SPX2,NTR,1941-09-02,3.565925754,2,
SPX3,NTR,1941-09-02,3.495132491,2,
SPX2,GTR,1941-09-02,1.966039093,2,
SPX3,GTR,1941-09-02,1.909457935,2,
SPX2,NTR,1941-09-03,3.542003556,2,
SPX3,NTR,1941-09-03,3.471714211,2,
SPX2,GTR,1941-09-03,1.952902583,2,
SPX3,GTR,1941-09-03,1.896721826,2,
SPX2,NTR,1941-09-04,3.531873938,2,
SPX3,NTR,1941-09-04,3.461814413,2,
SPX2,GTR,1941-09-04,1.947369976,2,
SPX3,GTR,1941-09-04,1.891370574,2,
SPX2,NTR,1941-09-05,3.521743064,2,
SPX3,NTR,1941-09-05,3.451913219,2,
SPX2,GTR,1941-09-05,1.941836377,2,
SPX3,GTR,1941-09-05,1.886018233,2,
SPX2,NTR,1941-09-08,3.529289054,2,
SPX3,NTR,1941-09-08,3.459395501,2,
SPX2,GTR,1941-09-08,1.946153467,2,
SPX3,GTR,1941-09-08,1.890277434,2,
SPX2,NTR,1941-09-09,3.519155487,2,
SPX3,NTR,1941-09-09,3.449491318,2,
SPX2,GTR,1941-09-09,1.940617752,2,
SPX3,GTR,1941-09-09,1.884922773,2,
SPX2,NTR,1941-09-10,3.4917699,2,
SPX3,NTR,1941-09-10,3.422676467,2,
SPX2,GTR,1941-09-10,1.925568212,2,
SPX3,GTR,1941-09-10,1.870327206,2,
SPX2,NTR,1941-09-11,3.529937876,2,
SPX3,NTR,1941-09-11,3.46011759,2,
SPX2,GTR,1941-09-11,1.946667968,2,
SPX3,GTR,1941-09-11,1.890843532,2,
SPX2,NTR,1941-09-12,3.53015417,2,
SPX3,NTR,1941-09-12,3.460358312,2,
SPX2,GTR,1941-09-12,1.946839492,2,
SPX3,GTR,1941-09-12,1.891032264,2,
SPX2,NTR,1941-09-15,3.534253877,2,
SPX3,NTR,1941-09-15,3.464463089,2,
SPX2,GTR,1941-09-15,1.949257181,2,
SPX3,GTR,1941-09-15,1.89344703,2,
SPX2,NTR,1941-09-16,3.551727535,2,
SPX3,NTR,1941-09-16,3.481620437,2,
SPX2,GTR,1941-09-16,1.958946792,2,
SPX3,GTR,1941-09-16,1.902881368,2,
SPX2,NTR,1941-09-17,3.614074508,2,
SPX3,NTR,1941-09-17,3.542765636,2,
SPX2,GTR,1941-09-17,1.993386689,2,
SPX3,GTR,1941-09-17,1.936357855,2,
SPX2,NTR,1941-09-18,3.586681253,2,
SPX3,NTR,1941-09-18,3.515942266,2,
SPX2,GTR,1941-09-18,1.978331105,2,
SPX3,GTR,1941-09-18,1.921755653,2,
SPX2,NTR,1941-09-19,3.552380511,2,
SPX3,NTR,1941-09-19,3.482347197,2,
SPX2,GTR,1941-09-19,1.959464697,2,
SPX3,GTR,1941-09-19,1.903451265,2,
SPX2,NTR,1941-09-22,3.549581253,2,
SPX3,NTR,1941-09-22,3.479689798,2,
SPX2,GTR,1941-09-22,1.958078412,2,
SPX3,GTR,1941-09-22,1.902171427,2,
SPX2,NTR,1941-09-23,3.56361035,2,
SPX3,NTR,1941-09-23,3.493471531,2,
SPX2,GTR,1941-09-23,1.965869925,2,
SPX3,GTR,1941-09-23,1.909762734,2,
SPX2,NTR,1941-09-24,3.539656932,2,
SPX3,NTR,1941-09-24,3.470018546,2,
SPX2,GTR,1941-09-24,1.952708753,2,
SPX3,GTR,1941-09-24,1.896999536,2,
SPX2,NTR,1941-09-25,3.494980611,2,
SPX3,NTR,1941-09-25,3.426249965,2,
SPX2,GTR,1941-09-25,1.928114748,2,
SPX3,GTR,1941-09-25,1.873129376,2,
SPX2,NTR,1941-09-26,3.484834149,2,
SPX3,NTR,1941-09-26,3.416331464,2,
SPX2,GTR,1941-09-26,1.922568883,2,
SPX3,GTR,1941-09-26,1.867763584,2,
SPX2,NTR,1941-09-29,3.499289741,2,
SPX3,NTR,1941-09-29,3.430587927,2,
SPX2,GTR,1941-09-29,1.930698767,2,
SPX3,GTR,1941-09-29,1.87572728,2,
SPX2,NTR,1941-09-30,3.523684836,2,
SPX3,NTR,1941-09-30,3.454532533,2,
SPX2,GTR,1941-09-30,1.944210338,2,
SPX3,GTR,1941-09-30,1.888876093,2,
SPX2,NTR,1941-10-01,3.51347539,2,
SPX3,NTR,1941-10-01,3.444612477,2,
SPX2,GTR,1941-10-01,1.938614524,2,
SPX3,GTR,1941-10-01,1.88350911,2,
SPX2,NTR,1941-10-02,3.503265042,2,
SPX3,NTR,1941-10-02,3.434691022,2,
SPX2,GTR,1941-10-02,1.933017996,2,
SPX3,GTR,1941-10-02,1.878141035,2,
SPX2,NTR,1941-10-03,3.499963585,2,
SPX3,NTR,1941-10-03,3.431542706,2,
SPX2,GTR,1941-10-03,1.931233413,2,
SPX3,GTR,1941-10-03,1.876476288,2,
SPX2,NTR,1941-10-06,3.49696842,2,
SPX3,NTR,1941-10-06,3.428871403,2,
SPX2,GTR,1941-10-06,1.929691866,2,
SPX3,GTR,1941-10-06,1.875185784,2,
SPX2,NTR,1941-10-07,3.455655554,2,
SPX3,NTR,1941-10-07,3.388451398,2,
SPX2,GTR,1941-10-07,1.906931681,2,
SPX3,GTR,1941-10-07,1.853137548,2,
SPX2,NTR,1941-10-08,3.448895597,2,
SPX3,NTR,1941-10-08,3.381910231,2,
SPX2,GTR,1941-10-08,1.903237922,2,
SPX3,GTR,1941-10-08,1.84961624,2,
SPX2,NTR,1941-10-09,3.400665354,2,
SPX3,NTR,1941-10-09,3.334703886,2,
SPX2,GTR,1941-10-09,1.876659064,2,
SPX3,GTR,1941-10-09,1.823854336,2,
SPX2,NTR,1941-10-10,3.400814299,2,
SPX3,NTR,1941-10-10,3.334935883,2,
SPX2,GTR,1941-10-10,1.876777261,2,
SPX3,GTR,1941-10-10,1.82403638,2,
SPX2,NTR,1941-10-14,3.380673433,2,
SPX3,NTR,1941-10-14,3.315528961,2,
SPX2,GTR,1941-10-14,1.865806315,2,
SPX3,GTR,1941-10-14,1.813642459,2,
SPX2,NTR,1941-10-15,3.360081175,2,
SPX3,NTR,1941-10-15,3.295418956,2,
SPX2,GTR,1941-10-15,1.854477164,2,
SPX3,GTR,1941-10-15,1.802696843,2,
SPX2,NTR,1941-10-16,3.311832112,2,
SPX3,NTR,1941-10-16,3.248183338,2,
SPX2,GTR,1941-10-16,1.827883387,2,
SPX3,GTR,1941-10-16,1.776912007,2,
SPX2,NTR,1941-10-17,3.325805275,2,
SPX3,NTR,1941-10-17,3.261971668,2,
SPX2,GTR,1941-10-17,1.835630593,2,
SPX3,GTR,1941-10-17,1.784508623,2,
SPX2,NTR,1941-10-20,3.357356877,2,
SPX3,NTR,1941-10-20,3.293169886,2,
SPX2,GTR,1941-10-20,1.853150691,2,
SPX3,GTR,1941-10-20,1.801737963,2,
SPX2,NTR,1941-10-21,3.388622578,2,
SPX3,NTR,1941-10-21,3.32392271,2,
SPX2,GTR,1941-10-21,1.870443881,2,
SPX3,GTR,1941-10-21,1.81861774,2,
SPX2,NTR,1941-10-22,3.374939883,2,
SPX3,NTR,1941-10-22,3.310586926,2,
SPX2,GTR,1941-10-22,1.862927222,2,
SPX3,GTR,1941-10-22,1.811376332,2,
SPX2,NTR,1941-10-23,3.378545632,2,
SPX3,NTR,1941-10-23,3.31420924,2,
SPX2,GTR,1941-10-23,1.864953291,2,
SPX3,GTR,1941-10-23,1.81341305,2,
SPX2,NTR,1941-10-24,3.395984016,2,
SPX3,NTR,1941-10-24,3.331400964,2,
SPX2,GTR,1941-10-24,1.874615036,2,
SPX3,GTR,1941-10-24,1.822874569,2,
SPX2,NTR,1941-10-27,3.341098521,2,
SPX3,NTR,1941-10-27,3.277816821,2,
SPX2,GTR,1941-10-27,1.844425614,2,
SPX3,GTR,1941-10-27,1.793719806,2,
SPX2,NTR,1941-10-28,3.337786163,2,
SPX3,NTR,1941-10-28,3.274651675,2,
SPX2,GTR,1941-10-28,1.842632438,2,
SPX3,GTR,1941-10-28,1.79204199,2,
SPX2,NTR,1941-10-29,3.327555817,2,
SPX3,NTR,1941-10-29,3.26469923,2,
SPX2,GTR,1941-10-29,1.837020101,2,
SPX3,GTR,1941-10-29,1.786649745,2,
SPX2,NTR,1941-10-30,3.32770156,2,
SPX3,NTR,1941-10-30,3.264926357,2,
SPX2,GTR,1941-10-30,1.837135801,2,
SPX3,GTR,1941-10-30,1.786828076,2,
SPX2,NTR,1941-10-31,3.286337519,2,
SPX3,NTR,1941-10-31,3.224426767,2,
SPX2,GTR,1941-10-31,1.814335054,2,
SPX3,GTR,1941-10-31,1.764717509,2,
SPX2,NTR,1941-11-03,3.318427624,2,
SPX3,NTR,1941-11-03,3.255646944,2,
SPX2,GTR,1941-11-03,1.832282758,2,
SPX3,GTR,1941-11-03,1.781964312,2,
SPX2,NTR,1941-11-05,3.343293537,2,
SPX3,NTR,1941-11-05,3.279863784,2,
SPX2,GTR,1941-11-05,1.84616827,2,
SPX3,GTR,1941-11-05,1.795327077,2,
SPX2,NTR,1941-11-06,3.315930124,2,
SPX3,NTR,1941-11-06,3.252929533,2,
SPX2,GTR,1941-11-06,1.831136622,2,
SPX3,GTR,1941-11-06,1.780638142,2,
SPX2,NTR,1941-11-07,3.305867874,2,
SPX3,NTR,1941-11-07,3.242969214,2,
SPX2,GTR,1941-11-07,1.825657806,2,
SPX3,GTR,1941-11-07,1.775239762,2,
SPX2,NTR,1941-11-10,3.282598447,2,
SPX3,NTR,1941-11-10,3.219875604,2,
SPX2,GTR,1941-11-10,1.813040027,2,
SPX3,GTR,1941-11-10,1.76275911,2,
SPX2,NTR,1941-11-12,3.207056864,2,
SPX3,NTR,1941-11-12,3.14560077,2,
SPX2,GTR,1941-11-12,1.771471075,2,
SPX3,GTR,1941-11-12,1.722203091,2,
SPX2,NTR,1941-11-13,3.190051245,2,
SPX3,NTR,1941-11-13,3.128834726,2,
SPX2,GTR,1941-11-13,1.762153006,2,
SPX3,GTR,1941-11-13,1.713075837,2,
SPX2,NTR,1941-11-14,3.221533838,2,
SPX3,NTR,1941-11-14,3.159627333,2,
SPX2,GTR,1941-11-14,1.779618552,2,
SPX3,GTR,1941-11-14,1.729986979,2,
SPX2,NTR,1941-11-17,3.21554333,2,
SPX3,NTR,1941-11-17,3.153491886,2,
SPX2,GTR,1941-11-17,1.776536155,2,
SPX3,GTR,1941-11-17,1.726784604,2,
SPX2,NTR,1941-11-18,3.208925206,2,
SPX3,NTR,1941-11-18,3.146914957,2,
SPX2,GTR,1941-11-18,1.772955229,2,
SPX3,GTR,1941-11-18,1.723235441,2,
SPX2,NTR,1941-11-19,3.236959386,2,
SPX3,NTR,1941-11-19,3.17432106,2,
SPX2,GTR,1941-11-19,1.788519654,2,
SPX3,GTR,1941-11-19,1.738295006,2,
SPX2,NTR,1941-11-21,3.251450175,2,
SPX3,NTR,1941-11-21,3.188357261,2,
SPX2,GTR,1941-11-21,1.796678243,2,
SPX3,GTR,1941-11-21,1.746086534,2,
SPX2,NTR,1941-11-24,3.259329133,2,
SPX3,NTR,1941-11-24,3.195820912,2,
SPX2,GTR,1941-11-24,1.801260991,2,
SPX3,GTR,1941-11-24,1.75033238,2,
SPX2,NTR,1941-11-25,3.242308449,2,
SPX3,NTR,1941-11-25,3.179044199,2,
SPX2,GTR,1941-11-25,1.791931081,2,
SPX3,GTR,1941-11-25,1.741196808,2,
SPX2,NTR,1941-11-26,3.214881296,2,
SPX3,NTR,1941-11-26,3.152064989,2,
SPX2,GTR,1941-11-26,1.776849014,2,
SPX3,GTR,1941-11-26,1.726472661,2,
SPX2,NTR,1941-11-27,3.194384864,2,
SPX3,NTR,1941-11-27,3.131882565,2,
SPX2,GTR,1941-11-27,1.765596234,2,
SPX3,GTR,1941-11-27,1.715470406,2,
SPX2,NTR,1941-11-28,3.163479251,2,
SPX3,NTR,1941-11-28,3.101495736,2,
SPX2,GTR,1941-11-28,1.74858914,2,
SPX3,GTR,1941-11-28,1.698878078,2,
SPX2,NTR,1941-12-01,3.14671629,2,
SPX3,NTR,1941-12-01,3.08513924,2,
SPX2,GTR,1941-12-01,1.739464122,2,
SPX3,GTR,1941-12-01,1.690072765,2,
SPX2,NTR,1941-12-02,3.212826804,2,
SPX3,NTR,1941-12-02,3.149981929,2,
SPX2,GTR,1941-12-02,1.776055777,2,
SPX3,GTR,1941-12-02,1.725645406,2,
SPX2,NTR,1941-12-03,3.247719136,2,
SPX3,NTR,1941-12-03,3.184218158,2,
SPX2,GTR,1941-12-03,1.79539191,2,
SPX3,GTR,1941-12-03,1.744453128,2,
SPX2,NTR,1941-12-04,3.254857419,2,
SPX3,NTR,1941-12-04,3.191243571,2,
SPX2,GTR,1941-12-04,1.799386184,2,
SPX3,GTR,1941-12-04,1.748354711,2,
SPX2,NTR,1941-12-05,3.234236585,2,
SPX3,NTR,1941-12-05,3.171052516,2,
SPX2,GTR,1941-12-05,1.788034568,2,
SPX3,GTR,1941-12-05,1.737345714,2,
SPX2,NTR,1941-12-08,3.113372866,2,
SPX3,NTR,1941-12-08,3.052629761,2,
SPX2,GTR,1941-12-08,1.721359304,2,
SPX3,GTR,1941-12-08,1.672622275,2,
SPX2,NTR,1941-12-09,3.012908048,2,
SPX3,NTR,1941-12-09,2.954150648,2,
SPX2,GTR,1941-12-09,1.66585923,2,
SPX3,GTR,1941-12-09,1.618713365,2,
SPX2,NTR,1941-12-10,3.013092394,2,
SPX3,NTR,1941-12-10,2.95435617,2,
SPX2,GTR,1941-12-10,1.666005799,2,
SPX3,GTR,1941-12-10,1.618874934,2,
SPX2,NTR,1941-12-11,3.061875015,2,
SPX3,NTR,1941-12-11,3.002212612,2,
SPX2,GTR,1941-12-11,1.693023443,2,
SPX3,GTR,1941-12-11,1.645147405,2,
SPX2,NTR,1941-12-12,3.030818734,2,
SPX3,NTR,1941-12-12,2.971786655,2,
SPX2,GTR,1941-12-12,1.675896653,2,
SPX3,GTR,1941-12-12,1.628524394,2,
SPX2,NTR,1941-12-15,3.031375059,2,
SPX3,NTR,1941-12-15,2.972406901,2,
SPX2,GTR,1941-12-15,1.676339011,2,
SPX3,GTR,1941-12-15,1.629012038,2,
SPX2,NTR,1941-12-16,3.024615803,2,
SPX3,NTR,1941-12-16,2.965804055,2,
SPX2,GTR,1941-12-16,1.672646092,2,
SPX3,GTR,1941-12-16,1.625442649,2,
SPX2,NTR,1941-12-17,2.976184767,2,
SPX3,NTR,1941-12-17,2.918339599,2,
SPX2,GTR,1941-12-17,1.645908017,2,
SPX3,GTR,1941-12-17,1.599478372,2,
SPX2,NTR,1941-12-18,2.948584511,2,
SPX3,NTR,1941-12-18,2.891300253,2,
SPX2,GTR,1941-12-18,1.630688463,2,
SPX3,GTR,1941-12-18,1.584707067,2,
SPX2,NTR,1941-12-19,2.948764921,2,
SPX3,NTR,1941-12-19,2.891501403,2,
SPX2,GTR,1941-12-19,1.630831938,2,
SPX3,GTR,1941-12-19,1.584865242,2,
SPX2,NTR,1941-12-22,2.918047192,2,
SPX3,NTR,1941-12-22,2.861452934,2,
SPX2,GTR,1941-12-22,1.613974429,2,
SPX3,GTR,1941-12-22,1.568539122,2,
SPX2,NTR,1941-12-23,2.911278002,2,
SPX3,NTR,1941-12-23,2.854839024,2,
SPX2,GTR,1941-12-23,1.610273638,2,
SPX3,GTR,1941-12-23,1.564961066,2,
SPX2,NTR,1941-12-24,2.914930208,2,
SPX3,NTR,1941-12-24,2.858444366,2,
SPX2,GTR,1941-12-24,1.612336884,2,
SPX3,GTR,1941-12-24,1.566984765,2,
SPX2,NTR,1941-12-26,2.925709783,2,
SPX3,NTR,1941-12-26,2.86906299,2,
SPX2,GTR,1941-12-26,1.618385814,2,
SPX3,GTR,1941-12-26,1.572900621,2,
SPX2,NTR,1941-12-29,2.908873241,2,
SPX3,NTR,1941-12-29,2.852624606,2,
SPX2,GTR,1941-12-29,1.609202625,2,
SPX3,GTR,1941-12-29,1.564031344,2,
SPX2,NTR,1941-12-30,3.037639405,2,
SPX3,NTR,1941-12-30,2.97892475,2,
SPX2,GTR,1941-12-30,1.680479809,2,
SPX3,GTR,1941-12-30,1.633326236,2,
SPX2,NTR,1941-12-31,3.020447464,2,
SPX3,NTR,1941-12-31,2.962090091,2,
SPX2,GTR,1941-12-31,1.671013936,2,
SPX3,GTR,1941-12-31,1.624145292,2,
SPX2,NTR,1942-01-02,3.090226061,2,
SPX3,NTR,1942-01-02,3.030674624,2,
SPX2,GTR,1942-01-02,1.709680537,2,
SPX3,GTR,1942-01-02,1.661849153,2,
SPX2,NTR,1942-01-05,3.160151256,2,
SPX3,NTR,1942-01-05,3.099488817,2,
SPX2,GTR,1942-01-05,1.748463195,2,
SPX3,GTR,1942-01-05,1.699733709,2,
SPX2,NTR,1942-01-06,3.146382845,2,
SPX3,NTR,1942-01-06,3.086065336,2,
SPX2,GTR,1942-01-06,1.740878156,2,
SPX3,GTR,1942-01-06,1.692423788,2,
SPX2,NTR,1942-01-07,3.12913656,2,
