Date,Asset_Code,Price_Type,Price,Proxy_Level,Proxy_Name
1927-12-30,SPX,GTR,17.66,2,
1928-01-03,SPX,GTR,17.76,2,
1928-01-04,SPX,GTR,17.72,2,
1928-01-05,SPX,GTR,17.55,2,
1928-01-06,SPX,GTR,17.66,2,
1928-01-09,SPX,GTR,17.5,2,
1928-01-10,SPX,GTR,17.37,2,
1928-01-11,SPX,GTR,17.35,2,
1928-01-12,SPX,GTR,17.47,2,
1928-01-13,SPX,GTR,17.58,2,
1928-01-16,SPX,GTR,17.29,2,
1928-01-17,SPX,GTR,17.3,2,
1928-01-18,SPX,GTR,17.26,2,
1928-01-19,SPX,GTR,17.38,2,
1928-01-20,SPX,GTR,17.48,2,
1928-01-23,SPX,GTR,17.64,2,
1928-01-24,SPX,GTR,17.71,2,
1928-01-25,SPX,GTR,17.52,2,
1928-01-26,SPX,GTR,17.63,2,
1928-01-27,SPX,GTR,17.69,2,
1928-01-30,SPX,GTR,17.49,2,
1928-01-31,SPX,GTR,17.57,2,
1928-02-01,SPX,GTR,17.53,2,
1928-02-02,SPX,GTR,17.63,2,
1928-02-03,SPX,GTR,17.4,2,
1928-02-06,SPX,GTR,17.45,2,
1928-02-07,SPX,GTR,17.44,2,
1928-02-08,SPX,GTR,17.49,2,
1928-02-09,SPX,GTR,17.55,2,
1928-02-10,SPX,GTR,17.54,2,
1928-02-14,SPX,GTR,17.44,2,
1928-02-15,SPX,GTR,17.4,2,
1928-02-16,SPX,GTR,17.35,2,
1928-02-17,SPX,GTR,17.04,2,
1928-02-20,SPX,GTR,16.95,2,
1928-02-21,SPX,GTR,17.11,2,
1928-02-23,SPX,GTR,17.13,2,
1928-02-24,SPX,GTR,17.18,2,
1928-02-27,SPX,GTR,17.11,2,
1928-02-28,SPX,GTR,17.16,2,
1928-02-29,SPX,GTR,17.26,2,
1928-03-01,SPX,GTR,17.3,2,
1928-03-02,SPX,GTR,17.3,2,
1928-03-05,SPX,GTR,17.57,2,
1928-03-06,SPX,GTR,17.67,2,
1928-03-07,SPX,GTR,17.58,2,
1928-03-08,SPX,GTR,17.64,2,
1928-03-09,SPX,GTR,17.93,2,
1928-03-12,SPX,GTR,18.0,2,
1928-03-13,SPX,GTR,17.92,2,
1928-03-14,SPX,GTR,17.93,2,
1928-03-15,SPX,GTR,18.07,2,
1928-03-16,SPX,GTR,18.26,2,
1928-03-19,SPX,GTR,18.36,2,
1928-03-20,SPX,GTR,18.46,2,
1928-03-21,SPX,GTR,18.65,2,
1928-03-22,SPX,GTR,18.6,2,
1928-03-23,SPX,GTR,18.78,2,
1928-03-26,SPX,GTR,19.05,2,
1928-03-27,SPX,GTR,18.94,2,
1928-03-28,SPX,GTR,18.89,2,
1928-03-29,SPX,GTR,18.95,2,
1928-03-30,SPX,GTR,19.28,2,
1928-04-02,SPX,GTR,18.91,2,
1928-04-03,SPX,GTR,19.02,2,
1928-04-04,SPX,GTR,18.99,2,
1928-04-05,SPX,GTR,19.23,2,
1928-04-09,SPX,GTR,19.27,2,
1928-04-10,SPX,GTR,19.1,2,
1928-04-11,SPX,GTR,19.44,2,
1928-04-12,SPX,GTR,19.41,2,
1928-04-13,SPX,GTR,19.73,2,
1928-04-16,SPX,GTR,19.68,2,
1928-04-17,SPX,GTR,19.52,2,
1928-04-18,SPX,GTR,19.52,2,
1928-04-19,SPX,GTR,19.63,2,
1928-04-20,SPX,GTR,19.34,2,
1928-04-23,SPX,GTR,19.15,2,
1928-04-24,SPX,GTR,19.25,2,
1928-04-25,SPX,GTR,19.33,2,
1928-04-26,SPX,GTR,19.47,2,
1928-04-27,SPX,GTR,19.68,2,
1928-04-30,SPX,GTR,19.75,2,
1928-05-01,SPX,GTR,19.78,2,
1928-05-02,SPX,GTR,19.83,2,
1928-05-03,SPX,GTR,19.93,2,
1928-05-04,SPX,GTR,20.24,2,
1928-05-07,SPX,GTR,20.41,2,
1928-05-08,SPX,GTR,20.27,2,
1928-05-09,SPX,GTR,20.24,2,
1928-05-10,SPX,GTR,20.21,2,
1928-05-11,SPX,GTR,20.36,2,
1928-05-14,SPX,GTR,20.44,2,
1928-05-15,SPX,GTR,20.39,2,
1928-05-16,SPX,GTR,20.05,2,
1928-05-17,SPX,GTR,20.12,2,
1928-05-18,SPX,GTR,19.92,2,
1928-05-21,SPX,GTR,19.63,2,
1928-05-22,SPX,GTR,19.36,2,
1928-05-23,SPX,GTR,19.75,2,
1928-05-24,SPX,GTR,19.87,2,
1928-05-25,SPX,GTR,19.9,2,
1928-05-28,SPX,GTR,19.57,2,
1928-05-29,SPX,GTR,19.82,2,
1928-05-31,SPX,GTR,20.0,2,
1928-06-01,SPX,GTR,20.07,2,
1928-06-04,SPX,GTR,19.8,2,
1928-06-05,SPX,GTR,19.85,2,
1928-06-06,SPX,GTR,19.66,2,
1928-06-07,SPX,GTR,19.61,2,
1928-06-08,SPX,GTR,19.37,2,
1928-06-11,SPX,GTR,18.68,2,
1928-06-12,SPX,GTR,18.34,2,
1928-06-13,SPX,GTR,18.89,2,
1928-06-14,SPX,GTR,19.05,2,
1928-06-15,SPX,GTR,18.74,2,
1928-06-18,SPX,GTR,18.4,2,
1928-06-19,SPX,GTR,18.34,2,
1928-06-20,SPX,GTR,18.57,2,
1928-06-21,SPX,GTR,18.56,2,
1928-06-22,SPX,GTR,18.54,2,
1928-06-25,SPX,GTR,18.47,2,
1928-06-26,SPX,GTR,18.68,2,
1928-06-27,SPX,GTR,18.86,2,
1928-06-28,SPX,GTR,19.07,2,
1928-06-29,SPX,GTR,19.14,2,
1928-07-02,SPX,GTR,18.98,2,
1928-07-03,SPX,GTR,19.29,2,
1928-07-05,SPX,GTR,19.48,2,
1928-07-06,SPX,GTR,19.39,2,
1928-07-09,SPX,GTR,19.46,2,
1928-07-10,SPX,GTR,19.43,2,
1928-07-11,SPX,GTR,18.95,2,
1928-07-12,SPX,GTR,18.81,2,
1928-07-13,SPX,GTR,18.96,2,
1928-07-16,SPX,GTR,18.7,2,
1928-07-17,SPX,GTR,18.8,2,
1928-07-18,SPX,GTR,19.03,2,
1928-07-19,SPX,GTR,18.99,2,
1928-07-20,SPX,GTR,19.03,2,
1928-07-23,SPX,GTR,19.12,2,
1928-07-24,SPX,GTR,19.09,2,
1928-07-25,SPX,GTR,19.2,2,
1928-07-26,SPX,GTR,19.24,2,
1928-07-27,SPX,GTR,19.42,2,
1928-07-30,SPX,GTR,19.47,2,
1928-07-31,SPX,GTR,19.43,2,
1928-08-01,SPX,GTR,19.42,2,
1928-08-02,SPX,GTR,19.33,2,
1928-08-03,SPX,GTR,19.36,2,
1928-08-06,SPX,GTR,19.58,2,
1928-08-07,SPX,GTR,19.49,2,
1928-08-08,SPX,GTR,19.25,2,
1928-08-09,SPX,GTR,19.3,2,
1928-08-10,SPX,GTR,19.25,2,
1928-08-13,SPX,GTR,19.29,2,
1928-08-14,SPX,GTR,19.13,2,
1928-08-15,SPX,GTR,19.47,2,
1928-08-16,SPX,GTR,19.61,2,
1928-08-17,SPX,GTR,19.64,2,
1928-08-20,SPX,GTR,19.77,2,
1928-08-21,SPX,GTR,20.02,2,
1928-08-22,SPX,GTR,20.0,2,
1928-08-23,SPX,GTR,20.02,2,
1928-08-24,SPX,GTR,20.34,2,
1928-08-27,SPX,GTR,20.38,2,
1928-08-28,SPX,GTR,20.54,2,
1928-08-29,SPX,GTR,20.58,2,
1928-08-30,SPX,GTR,20.61,2,
1928-08-31,SPX,GTR,20.87,2,
1928-09-04,SPX,GTR,20.97,2,
1928-09-05,SPX,GTR,21.07,2,
1928-09-06,SPX,GTR,20.94,2,
1928-09-07,SPX,GTR,21.09,2,
1928-09-10,SPX,GTR,20.92,2,
1928-09-11,SPX,GTR,21.08,2,
1928-09-12,SPX,GTR,21.16,2,
1928-09-13,SPX,GTR,21.14,2,
1928-09-14,SPX,GTR,21.14,2,
1928-09-17,SPX,GTR,21.33,2,
1928-09-18,SPX,GTR,21.18,2,
1928-09-19,SPX,GTR,21.18,2,
1928-09-20,SPX,GTR,21.22,2,
1928-09-21,SPX,GTR,21.36,2,
1928-09-24,SPX,GTR,21.43,2,
1928-09-25,SPX,GTR,21.41,2,
1928-09-26,SPX,GTR,21.4,2,
1928-09-27,SPX,GTR,21.13,2,
1928-09-28,SPX,GTR,21.14,2,
1928-10-01,SPX,GTR,21.36,2,
1928-10-02,SPX,GTR,21.26,2,
1928-10-03,SPX,GTR,21.19,2,
1928-10-04,SPX,GTR,21.26,2,
1928-10-05,SPX,GTR,21.22,2,
1928-10-08,SPX,GTR,21.11,2,
1928-10-09,SPX,GTR,21.18,2,
1928-10-10,SPX,GTR,21.41,2,
1928-10-11,SPX,GTR,21.51,2,
1928-10-15,SPX,GTR,21.65,2,
1928-10-16,SPX,GTR,21.72,2,
1928-10-17,SPX,GTR,21.79,2,
1928-10-18,SPX,GTR,21.84,2,
1928-10-19,SPX,GTR,21.96,2,
1928-10-22,SPX,GTR,21.81,2,
1928-10-23,SPX,GTR,21.95,2,
1928-10-24,SPX,GTR,21.99,2,
1928-10-25,SPX,GTR,21.91,2,
1928-10-26,SPX,GTR,21.65,2,
1928-10-29,SPX,GTR,22.0,2,
1928-10-30,SPX,GTR,21.76,2,
1928-10-31,SPX,GTR,21.68,2,
1928-11-01,SPX,GTR,21.99,2,
1928-11-02,SPX,GTR,21.95,2,
1928-11-05,SPX,GTR,22.24,2,
1928-11-06,SPX,GTR,22.5,2,
1928-11-08,SPX,GTR,22.39,2,
1928-11-09,SPX,GTR,22.55,2,
1928-11-12,SPX,GTR,22.84,2,
1928-11-13,SPX,GTR,22.91,2,
1928-11-14,SPX,GTR,22.91,2,
1928-11-15,SPX,GTR,23.03,2,
1928-11-16,SPX,GTR,23.37,2,
1928-11-19,SPX,GTR,23.37,2,
1928-11-20,SPX,GTR,23.57,2,
1928-11-21,SPX,GTR,23.22,2,
1928-11-22,SPX,GTR,23.52,2,
1928-11-23,SPX,GTR,23.7,2,
1928-11-26,SPX,GTR,23.8,2,
1928-11-27,SPX,GTR,23.91,2,
1928-11-28,SPX,GTR,24.19,2,
1928-11-30,SPX,GTR,24.28,2,
1928-12-03,SPX,GTR,23.85,2,
1928-12-04,SPX,GTR,23.91,2,
1928-12-05,SPX,GTR,23.81,2,
1928-12-06,SPX,GTR,22.91,2,
1928-12-07,SPX,GTR,22.36,2,
1928-12-10,SPX,GTR,22.31,2,
1928-12-11,SPX,GTR,22.74,2,
1928-12-12,SPX,GTR,22.52,2,
1928-12-13,SPX,GTR,22.48,2,
1928-12-14,SPX,GTR,22.53,2,
1928-12-17,SPX,GTR,22.44,2,
1928-12-18,SPX,GTR,22.7,2,
1928-12-19,SPX,GTR,22.98,2,
1928-12-20,SPX,GTR,23.07,2,
1928-12-21,SPX,GTR,23.33,2,
1928-12-24,SPX,GTR,23.54,2,
1928-12-26,SPX,GTR,23.44,2,
1928-12-27,SPX,GTR,23.64,2,
1928-12-28,SPX,GTR,23.98,2,
1928-12-31,SPX,GTR,24.35,2,
1929-01-02,SPX,GTR,24.81,2,
1929-01-03,SPX,GTR,24.86,2,
1929-01-04,SPX,GTR,24.85,2,
1929-01-07,SPX,GTR,24.25,2,
1929-01-08,SPX,GTR,24.17,2,
1929-01-09,SPX,GTR,24.54,2,
1929-01-10,SPX,GTR,24.58,2,
1929-01-11,SPX,GTR,24.54,2,
1929-01-14,SPX,GTR,24.59,2,
1929-01-15,SPX,GTR,24.23,2,
1929-01-16,SPX,GTR,24.56,2,
1929-01-17,SPX,GTR,24.69,2,
1929-01-18,SPX,GTR,24.77,2,
1929-01-21,SPX,GTR,24.86,2,
1929-01-22,SPX,GTR,25.07,2,
1929-01-23,SPX,GTR,25.22,2,
1929-01-24,SPX,GTR,25.06,2,
1929-01-25,SPX,GTR,25.48,2,
1929-01-28,SPX,GTR,25.35,2,
1929-01-29,SPX,GTR,25.36,2,
1929-01-30,SPX,GTR,25.45,2,
1929-01-31,SPX,GTR,25.74,2,
1929-02-01,SPX,GTR,25.84,2,
1929-02-04,SPX,GTR,25.64,2,
1929-02-05,SPX,GTR,25.7,2,
1929-02-06,SPX,GTR,25.49,2,
1929-02-07,SPX,GTR,24.71,2,
1929-02-08,SPX,GTR,24.44,2,
1929-02-11,SPX,GTR,24.98,2,
1929-02-13,SPX,GTR,24.95,2,
1929-02-14,SPX,GTR,24.85,2,
1929-02-15,SPX,GTR,24.35,2,
1929-02-18,SPX,GTR,24.39,2,
1929-02-19,SPX,GTR,24.38,2,
1929-02-20,SPX,GTR,24.59,2,
1929-02-21,SPX,GTR,24.86,2,
1929-02-25,SPX,GTR,24.91,2,
1929-02-26,SPX,GTR,24.95,2,
1929-02-27,SPX,GTR,25.25,2,
1929-02-28,SPX,GTR,25.59,2,
1929-03-01,SPX,GTR,25.83,2,
1929-03-04,SPX,GTR,25.49,2,
1929-03-05,SPX,GTR,25.32,2,
1929-03-06,SPX,GTR,24.92,2,
1929-03-07,SPX,GTR,25.15,2,
1929-03-08,SPX,GTR,25.31,2,
1929-03-11,SPX,GTR,24.95,2,
1929-03-12,SPX,GTR,24.97,2,
1929-03-13,SPX,GTR,25.24,2,
1929-03-14,SPX,GTR,25.73,2,
1929-03-15,SPX,GTR,26.08,2,
1929-03-18,SPX,GTR,26.04,2,
1929-03-19,SPX,GTR,26.03,2,
1929-03-20,SPX,GTR,26.02,2,
1929-03-21,SPX,GTR,25.9,2,
1929-03-22,SPX,GTR,25.55,2,
1929-03-25,SPX,GTR,24.51,2,
1929-03-26,SPX,GTR,24.35,2,
1929-03-27,SPX,GTR,25.09,2,
1929-03-28,SPX,GTR,25.53,2,
1929-04-01,SPX,GTR,24.88,2,
1929-04-02,SPX,GTR,25.17,2,
1929-04-03,SPX,GTR,24.86,2,
1929-04-04,SPX,GTR,25.3,2,
1929-04-05,SPX,GTR,25.05,2,
1929-04-08,SPX,GTR,24.83,2,
1929-04-09,SPX,GTR,24.63,2,
1929-04-10,SPX,GTR,24.78,2,
1929-04-11,SPX,GTR,25.06,2,
1929-04-12,SPX,GTR,25.15,2,
1929-04-15,SPX,GTR,25.0,2,
1929-04-16,SPX,GTR,25.06,2,
1929-04-17,SPX,GTR,25.32,2,
1929-04-18,SPX,GTR,25.43,2,
1929-04-19,SPX,GTR,25.41,2,
1929-04-22,SPX,GTR,25.7,2,
1929-04-23,SPX,GTR,25.85,2,
1929-04-24,SPX,GTR,25.75,2,
1929-04-25,SPX,GTR,25.63,2,
1929-04-26,SPX,GTR,25.58,2,
1929-04-29,SPX,GTR,25.53,2,
1929-04-30,SPX,GTR,25.94,2,
1929-05-01,SPX,GTR,25.99,2,
1929-05-02,SPX,GTR,26.11,2,
1929-05-03,SPX,GTR,26.37,2,
1929-05-06,SPX,GTR,26.32,2,
1929-05-07,SPX,GTR,26.07,2,
1929-05-08,SPX,GTR,26.18,2,
1929-05-09,SPX,GTR,26.02,2,
1929-05-10,SPX,GTR,26.34,2,
1929-05-13,SPX,GTR,25.64,2,
1929-05-14,SPX,GTR,25.95,2,
1929-05-15,SPX,GTR,25.84,2,
1929-05-16,SPX,GTR,25.97,2,
1929-05-17,SPX,GTR,26.09,2,
1929-05-20,SPX,GTR,25.39,2,
1929-05-21,SPX,GTR,25.7,2,
1929-05-22,SPX,GTR,24.76,2,
1929-05-23,SPX,GTR,25.31,2,
1929-05-24,SPX,GTR,25.12,2,
1929-05-27,SPX,GTR,24.2,2,
1929-05-28,SPX,GTR,24.59,2,
1929-05-29,SPX,GTR,24.62,2,
1929-05-31,SPX,GTR,24.83,2,
1929-06-03,SPX,GTR,25.27,2,
1929-06-04,SPX,GTR,25.64,2,
1929-06-05,SPX,GTR,25.59,2,
1929-06-06,SPX,GTR,25.64,2,
1929-06-07,SPX,GTR,25.53,2,
1929-06-10,SPX,GTR,25.27,2,
1929-06-11,SPX,GTR,25.43,2,
1929-06-12,SPX,GTR,25.45,2,
1929-06-13,SPX,GTR,25.84,2,
1929-06-14,SPX,GTR,25.93,2,
1929-06-17,SPX,GTR,26.41,2,
1929-06-18,SPX,GTR,26.42,2,
1929-06-19,SPX,GTR,26.32,2,
1929-06-20,SPX,GTR,26.47,2,
1929-06-21,SPX,GTR,26.62,2,
1929-06-24,SPX,GTR,26.62,2,
1929-06-25,SPX,GTR,26.9,2,
1929-06-26,SPX,GTR,27.06,2,
1929-06-27,SPX,GTR,27.11,2,
1929-06-28,SPX,GTR,27.41,2,
1929-07-01,SPX,GTR,27.77,2,
1929-07-02,SPX,GTR,28.06,2,
1929-07-03,SPX,GTR,28.18,2,
1929-07-05,SPX,GTR,28.32,2,
1929-07-08,SPX,GTR,28.37,2,
1929-07-09,SPX,GTR,28.28,2,
1929-07-10,SPX,GTR,28.2,2,
1929-07-11,SPX,GTR,28.26,2,
1929-07-12,SPX,GTR,28.57,2,
1929-07-15,SPX,GTR,28.45,2,
1929-07-16,SPX,GTR,28.65,2,
1929-07-17,SPX,GTR,28.72,2,
1929-07-18,SPX,GTR,28.66,2,
1929-07-19,SPX,GTR,28.76,2,
1929-07-22,SPX,GTR,28.43,2,
1929-07-23,SPX,GTR,28.83,2,
1929-07-24,SPX,GTR,28.64,2,
1929-07-25,SPX,GTR,28.77,2,
1929-07-26,SPX,GTR,28.66,2,
1929-07-29,SPX,GTR,28.18,2,
1929-07-30,SPX,GTR,28.5,2,
1929-07-31,SPX,GTR,28.88,2,
1929-08-01,SPX,GTR,29.08,2,
1929-08-02,SPX,GTR,29.56,2,
1929-08-05,SPX,GTR,29.54,2,
1929-08-06,SPX,GTR,29.43,2,
1929-08-07,SPX,GTR,29.13,2,
1929-08-08,SPX,GTR,29.47,2,
1929-08-09,SPX,GTR,28.38,2,
1929-08-12,SPX,GTR,29.27,2,
1929-08-13,SPX,GTR,29.53,2,
1929-08-14,SPX,GTR,29.62,2,
1929-08-15,SPX,GTR,29.67,2,
1929-08-16,SPX,GTR,30.22,2,
1929-08-19,SPX,GTR,30.5,2,
1929-08-20,SPX,GTR,30.68,2,
1929-08-21,SPX,GTR,30.55,2,
1929-08-22,SPX,GTR,30.79,2,
1929-08-23,SPX,GTR,31.09,2,
1929-08-26,SPX,GTR,31.07,2,
1929-08-27,SPX,GTR,31.05,2,
1929-08-28,SPX,GTR,30.99,2,
1929-08-29,SPX,GTR,31.29,2,
1929-08-30,SPX,GTR,31.71,2,
1929-09-03,SPX,GTR,31.82,2,
1929-09-04,SPX,GTR,31.72,2,
1929-09-05,SPX,GTR,31.02,2,
1929-09-06,SPX,GTR,31.83,2,
1929-09-09,SPX,GTR,31.67,2,
1929-09-10,SPX,GTR,31.1,2,
1929-09-11,SPX,GTR,31.53,2,
1929-09-12,SPX,GTR,31.17,2,
1929-09-13,SPX,GTR,31.38,2,
1929-09-16,SPX,GTR,31.86,2,
1929-09-17,SPX,GTR,31.6,2,
1929-09-18,SPX,GTR,31.68,2,
1929-09-19,SPX,GTR,31.73,2,
1929-09-20,SPX,GTR,31.39,2,
1929-09-23,SPX,GTR,31.38,2,
1929-09-24,SPX,GTR,30.8,2,
1929-09-25,SPX,GTR,30.85,2,
1929-09-26,SPX,GTR,31.13,2,
1929-09-27,SPX,GTR,30.27,2,
1929-09-30,SPX,GTR,30.16,2,
1929-10-01,SPX,GTR,29.98,2,
1929-10-02,SPX,GTR,30.2,2,
1929-10-03,SPX,GTR,28.95,2,
1929-10-04,SPX,GTR,28.65,2,
1929-10-07,SPX,GTR,30.44,2,
1929-10-08,SPX,GTR,30.34,2,
1929-10-09,SPX,GTR,30.27,2,
1929-10-10,SPX,GTR,30.81,2,
1929-10-11,SPX,GTR,30.76,2,
1929-10-14,SPX,GTR,30.55,2,
1929-10-15,SPX,GTR,30.3,2,
1929-10-16,SPX,GTR,29.24,2,
1929-10-17,SPX,GTR,29.69,2,
1929-10-18,SPX,GTR,28.84,2,
1929-10-21,SPX,GTR,27.73,2,
1929-10-22,SPX,GTR,28.27,2,
1929-10-23,SPX,GTR,26.6,2,
1929-10-24,SPX,GTR,25.75,2,
1929-10-25,SPX,GTR,26.12,2,
1929-10-28,SPX,GTR,22.74,2,
1929-10-29,SPX,GTR,20.43,2,
1929-10-30,SPX,GTR,22.99,2,
1929-10-31,SPX,GTR,24.15,2,
1929-11-04,SPX,GTR,22.88,2,
1929-11-06,SPX,GTR,20.61,2,
1929-11-07,SPX,GTR,21.37,2,
1929-11-08,SPX,GTR,21.18,2,
1929-11-11,SPX,GTR,19.86,2,
1929-11-12,SPX,GTR,18.73,2,
1929-11-13,SPX,GTR,17.66,2,
1929-11-14,SPX,GTR,19.24,2,
1929-11-15,SPX,GTR,20.3,2,
1929-11-18,SPX,GTR,20.09,2,
1929-11-19,SPX,GTR,20.7,2,
1929-11-20,SPX,GTR,21.27,2,
1929-11-21,SPX,GTR,21.61,2,
1929-11-22,SPX,GTR,21.53,2,
1929-11-25,SPX,GTR,21.28,2,
1929-11-26,SPX,GTR,20.66,2,
1929-11-27,SPX,GTR,20.92,2,
1929-12-02,SPX,GTR,20.95,2,
1929-12-03,SPX,GTR,21.65,2,
1929-12-04,SPX,GTR,22.05,2,
1929-12-05,SPX,GTR,21.87,2,
1929-12-06,SPX,GTR,22.45,2,
1929-12-09,SPX,GTR,22.4,2,
1929-12-10,SPX,GTR,22.57,2,
1929-12-11,SPX,GTR,22.38,2,
1929-12-12,SPX,GTR,21.17,2,
1929-12-13,SPX,GTR,21.7,2,
1929-12-16,SPX,GTR,21.33,2,
1929-12-17,SPX,GTR,21.56,2,
1929-12-18,SPX,GTR,21.42,2,
1929-12-19,SPX,GTR,20.85,2,
1929-12-20,SPX,GTR,20.16,2,
1929-12-23,SPX,GTR,20.26,2,
1929-12-24,SPX,GTR,20.39,2,
1929-12-26,SPX,GTR,20.84,2,
1929-12-27,SPX,GTR,20.82,2,
1929-12-30,SPX,GTR,20.89,2,
1929-12-31,SPX,GTR,21.45,2,
1930-01-02,SPX,GTR,21.18,2,
1930-01-03,SPX,GTR,21.23,2,
1930-01-06,SPX,GTR,21.5,2,
1930-01-07,SPX,GTR,21.31,2,
1930-01-08,SPX,GTR,21.29,2,
1930-01-09,SPX,GTR,21.62,2,
1930-01-10,SPX,GTR,21.55,2,
1930-01-13,SPX,GTR,21.52,2,
1930-01-14,SPX,GTR,21.56,2,
1930-01-15,SPX,GTR,21.65,2,
1930-01-16,SPX,GTR,21.5,2,
1930-01-17,SPX,GTR,21.31,2,
1930-01-20,SPX,GTR,21.5,2,
1930-01-21,SPX,GTR,21.61,2,
1930-01-22,SPX,GTR,21.63,2,
1930-01-23,SPX,GTR,21.84,2,
1930-01-24,SPX,GTR,22.04,2,
1930-01-27,SPX,GTR,22.21,2,
1930-01-28,SPX,GTR,22.1,2,
1930-01-29,SPX,GTR,22.35,2,
1930-01-30,SPX,GTR,22.47,2,
1930-01-31,SPX,GTR,22.79,2,
1930-02-03,SPX,GTR,22.74,2,
1930-02-04,SPX,GTR,23.01,2,
1930-02-05,SPX,GTR,23.31,2,
1930-02-06,SPX,GTR,23.06,2,
1930-02-07,SPX,GTR,22.97,2,
1930-02-10,SPX,GTR,23.12,2,
1930-02-11,SPX,GTR,23.32,2,
1930-02-13,SPX,GTR,23.36,2,
1930-02-14,SPX,GTR,23.35,2,
1930-02-17,SPX,GTR,23.26,2,
1930-02-18,SPX,GTR,23.28,2,
1930-02-19,SPX,GTR,23.07,2,
1930-02-20,SPX,GTR,22.64,2,
1930-02-21,SPX,GTR,22.92,2,
1930-02-24,SPX,GTR,22.68,2,
1930-02-25,SPX,GTR,22.69,2,
1930-02-26,SPX,GTR,23.11,2,
1930-02-27,SPX,GTR,23.08,2,
1930-02-28,SPX,GTR,23.28,2,
1930-03-03,SPX,GTR,23.36,2,
1930-03-04,SPX,GTR,23.54,2,
1930-03-05,SPX,GTR,23.36,2,
1930-03-06,SPX,GTR,23.59,2,
1930-03-07,SPX,GTR,23.59,2,
1930-03-10,SPX,GTR,23.67,2,
1930-03-11,SPX,GTR,23.72,2,
1930-03-12,SPX,GTR,23.46,2,
1930-03-13,SPX,GTR,23.6,2,
1930-03-14,SPX,GTR,23.45,2,
1930-03-17,SPX,GTR,23.67,2,
1930-03-18,SPX,GTR,23.9,2,
1930-03-19,SPX,GTR,24.03,2,
1930-03-20,SPX,GTR,24.14,2,
1930-03-21,SPX,GTR,24.29,2,
1930-03-24,SPX,GTR,24.28,2,
1930-03-25,SPX,GTR,24.25,2,
1930-03-26,SPX,GTR,24.62,2,
1930-03-27,SPX,GTR,24.57,2,
1930-03-28,SPX,GTR,24.85,2,
1930-03-31,SPX,GTR,25.14,2,
1930-04-01,SPX,GTR,25.37,2,
1930-04-02,SPX,GTR,25.11,2,
1930-04-03,SPX,GTR,25.16,2,
1930-04-04,SPX,GTR,25.54,2,
1930-04-07,SPX,GTR,25.6,2,
1930-04-08,SPX,GTR,25.46,2,
1930-04-09,SPX,GTR,25.87,2,
1930-04-10,SPX,GTR,25.92,2,
1930-04-11,SPX,GTR,25.84,2,
1930-04-14,SPX,GTR,25.73,2,
1930-04-15,SPX,GTR,25.74,2,
1930-04-16,SPX,GTR,25.56,2,
1930-04-17,SPX,GTR,25.75,2,
1930-04-21,SPX,GTR,25.29,2,
1930-04-22,SPX,GTR,25.5,2,
1930-04-23,SPX,GTR,25.55,2,
1930-04-24,SPX,GTR,25.35,2,
1930-04-25,SPX,GTR,25.32,2,
1930-04-28,SPX,GTR,24.76,2,
1930-04-29,SPX,GTR,24.73,2,
1930-04-30,SPX,GTR,24.9,2,
1930-05-01,SPX,GTR,24.3,2,
1930-05-02,SPX,GTR,23.57,2,
1930-05-05,SPX,GTR,22.98,2,
1930-05-06,SPX,GTR,23.76,2,
1930-05-07,SPX,GTR,23.31,2,
1930-05-08,SPX,GTR,23.4,2,
1930-05-09,SPX,GTR,23.69,2,
1930-05-12,SPX,GTR,24.09,2,
1930-05-13,SPX,GTR,24.42,2,
1930-05-14,SPX,GTR,24.57,2,
1930-05-15,SPX,GTR,24.17,2,
1930-05-16,SPX,GTR,24.28,2,
1930-05-19,SPX,GTR,23.75,2,
1930-05-20,SPX,GTR,23.86,2,
1930-05-21,SPX,GTR,23.74,2,
1930-05-22,SPX,GTR,23.79,2,
1930-05-23,SPX,GTR,24.03,2,
1930-05-26,SPX,GTR,24.23,2,
1930-05-27,SPX,GTR,24.24,2,
1930-05-28,SPX,GTR,24.38,2,
1930-05-29,SPX,GTR,24.49,2,
1930-06-02,SPX,GTR,24.4,2,
1930-06-03,SPX,GTR,24.18,2,
1930-06-04,SPX,GTR,24.29,2,
1930-06-05,SPX,GTR,23.91,2,
1930-06-06,SPX,GTR,23.52,2,
1930-06-09,SPX,GTR,22.38,2,
1930-06-10,SPX,GTR,23.01,2,
1930-06-11,SPX,GTR,22.2,2,
1930-06-12,SPX,GTR,22.13,2,
1930-06-13,SPX,GTR,22.26,2,
1930-06-16,SPX,GTR,20.56,2,
1930-06-17,SPX,GTR,20.58,2,
1930-06-18,SPX,GTR,19.86,2,
1930-06-19,SPX,GTR,20.79,2,
1930-06-20,SPX,GTR,20.25,2,
1930-06-23,SPX,GTR,20.09,2,
1930-06-24,SPX,GTR,19.39,2,
1930-06-25,SPX,GTR,19.54,2,
1930-06-26,SPX,GTR,20.0,2,
1930-06-27,SPX,GTR,19.81,2,
1930-06-30,SPX,GTR,20.46,2,
1930-07-01,SPX,GTR,20.24,2,
1930-07-02,SPX,GTR,20.46,2,
1930-07-03,SPX,GTR,20.25,2,
1930-07-07,SPX,GTR,19.83,2,
1930-07-08,SPX,GTR,19.97,2,
1930-07-09,SPX,GTR,20.26,2,
1930-07-10,SPX,GTR,20.77,2,
1930-07-11,SPX,GTR,20.55,2,
1930-07-14,SPX,GTR,21.36,2,
