Date,Asset_Code,Price_Type,Price,Proxy_Level,Proxy_Name
1929-06-20,SPX-UCITS,PR,3.035254651,2,
1929-06-21,SPX-UCITS,PR,3.052735391,2,
1929-06-24,SPX-UCITS,PR,3.053581983,2,
1929-06-25,SPX-UCITS,PR,3.085983077,2,
1929-06-26,SPX-UCITS,PR,3.104623638,2,
1929-06-27,SPX-UCITS,PR,3.110647187,2,
1929-06-28,SPX-UCITS,PR,3.145357244,2,
1929-07-01,SPX-UCITS,PR,3.187429253,2,
1929-07-02,SPX-UCITS,PR,3.22097247,2,
1929-07-03,SPX-UCITS,PR,3.235006962,2,
1929-07-05,SPX-UCITS,PR,3.251600626,2,
1929-07-08,SPX-UCITS,PR,3.258128383,2,
1929-07-09,SPX-UCITS,PR,3.248055249,2,
1929-07-10,SPX-UCITS,PR,3.239129,2,
1929-07-11,SPX-UCITS,PR,3.24628207,2,
1929-07-12,SPX-UCITS,PR,3.282154267,2,
1929-07-15,SPX-UCITS,PR,3.269162861,2,
1929-07-16,SPX-UCITS,PR,3.292408402,2,
1929-07-17,SPX-UCITS,PR,3.300718286,2,
1929-07-18,SPX-UCITS,PR,3.294088909,2,
1929-07-19,SPX-UCITS,PR,3.30584833,2,
1929-07-22,SPX-UCITS,PR,3.2687162,2,
1929-07-23,SPX-UCITS,PR,3.314969569,2,
1929-07-24,SPX-UCITS,PR,3.293390159,2,
1929-07-25,SPX-UCITS,PR,3.30860489,2,
1929-07-26,SPX-UCITS,PR,3.296221591,2,
1929-07-29,SPX-UCITS,PR,3.241813941,2,
1929-07-30,SPX-UCITS,PR,3.278888113,2,
1929-07-31,SPX-UCITS,PR,3.322871135,2,
1929-08-01,SPX-UCITS,PR,3.34615077,2,
1929-08-02,SPX-UCITS,PR,3.40165291,2,
1929-08-05,SPX-UCITS,PR,3.400174637,2,
1929-08-06,SPX-UCITS,PR,3.387787486,2,
1929-08-07,SPX-UCITS,PR,3.353526763,2,
1929-08-08,SPX-UCITS,PR,3.392939046,2,
1929-08-09,SPX-UCITS,PR,3.267718917,2,
1929-08-12,SPX-UCITS,PR,3.370985788,2,
1929-08-13,SPX-UCITS,PR,3.401201575,2,
1929-08-14,SPX-UCITS,PR,3.411841961,2,
1929-08-15,SPX-UCITS,PR,3.417876556,2,
1929-08-16,SPX-UCITS,PR,3.48151029,2,
1929-08-19,SPX-UCITS,PR,3.514610409,2,
1929-08-20,SPX-UCITS,PR,3.535635902,2,
1929-08-21,SPX-UCITS,PR,3.52093962,2,
1929-08-22,SPX-UCITS,PR,3.54888407,2,
1929-08-23,SPX-UCITS,PR,3.583748644,2,
1929-08-26,SPX-UCITS,PR,3.582310563,2,
1929-08-27,SPX-UCITS,PR,3.580293593,2,
1929-08-28,SPX-UCITS,PR,3.57366398,2,
1929-08-29,SPX-UCITS,PR,3.608547278,2,
1929-08-30,SPX-UCITS,PR,3.657275262,2,
1929-09-03,SPX-UCITS,PR,3.671142276,2,
1929-09-04,SPX-UCITS,PR,3.659901217,2,
1929-09-05,SPX-UCITS,PR,3.579429416,2,
1929-09-06,SPX-UCITS,PR,3.673184901,2,
1929-09-09,SPX-UCITS,PR,3.655609853,2,
1929-09-10,SPX-UCITS,PR,3.590110706,2,
1929-09-11,SPX-UCITS,PR,3.640038513,2,
1929-09-12,SPX-UCITS,PR,3.598771303,2,
1929-09-13,SPX-UCITS,PR,3.623307434,2,
1929-09-16,SPX-UCITS,PR,3.679607771,2,
1929-09-17,SPX-UCITS,PR,3.649876424,2,
1929-09-18,SPX-UCITS,PR,3.65941106,2,
1929-09-19,SPX-UCITS,PR,3.665481857,2,
1929-09-20,SPX-UCITS,PR,3.626500412,2,
1929-09-23,SPX-UCITS,PR,3.626222776,2,
1929-09-24,SPX-UCITS,PR,3.559491434,2,
1929-09-25,SPX-UCITS,PR,3.56555698,2,
1929-09-26,SPX-UCITS,PR,3.598206239,2,
1929-09-27,SPX-UCITS,PR,3.499092164,2,
1929-09-30,SPX-UCITS,PR,3.487223433,2,
1929-10-01,SPX-UCITS,PR,3.466720894,2,
1929-10-02,SPX-UCITS,PR,3.492468454,2,
1929-10-03,SPX-UCITS,PR,3.348222909,2,
1929-10-04,SPX-UCITS,PR,3.313823752,2,
1929-10-07,SPX-UCITS,PR,3.521748639,2,
1929-10-08,SPX-UCITS,PR,3.510492032,2,
1929-10-09,SPX-UCITS,PR,3.502704546,2,
1929-10-10,SPX-UCITS,PR,3.565502029,2,
1929-10-11,SPX-UCITS,PR,3.560032511,2,
1929-10-14,SPX-UCITS,PR,3.53667681,2,
1929-10-15,SPX-UCITS,PR,3.508049297,2,
1929-10-16,SPX-UCITS,PR,3.385637113,2,
1929-10-17,SPX-UCITS,PR,3.438042429,2,
1929-10-18,SPX-UCITS,PR,3.339919567,2,
1929-10-21,SPX-UCITS,PR,3.212262187,2,
1929-10-22,SPX-UCITS,PR,3.275101531,2,
1929-10-23,SPX-UCITS,PR,3.081921688,2,
1929-10-24,SPX-UCITS,PR,2.983713023,2,
1929-10-25,SPX-UCITS,PR,3.026850864,2,
1929-10-28,SPX-UCITS,PR,2.635974728,2,
1929-10-29,SPX-UCITS,PR,2.368438386,2,
1929-10-30,SPX-UCITS,PR,2.665428154,2,
1929-10-31,SPX-UCITS,PR,2.800153711,2,
1929-11-04,SPX-UCITS,PR,2.653894306,2,
1929-11-06,SPX-UCITS,PR,2.391064269,2,
1929-11-07,SPX-UCITS,PR,2.479447909,2,
1929-11-08,SPX-UCITS,PR,2.457623488,2,
1929-11-11,SPX-UCITS,PR,2.305112152,2,
1929-11-12,SPX-UCITS,PR,2.174160001,2,
1929-11-13,SPX-UCITS,PR,2.050148603,2,
1929-11-14,SPX-UCITS,PR,2.233752866,2,
1929-11-15,SPX-UCITS,PR,2.357016697,2,
1929-11-18,SPX-UCITS,PR,2.333261953,2,
1929-11-19,SPX-UCITS,PR,2.404314922,2,
1929-11-20,SPX-UCITS,PR,2.470734293,2,
1929-11-21,SPX-UCITS,PR,2.510448368,2,
1929-11-22,SPX-UCITS,PR,2.50137774,2,
1929-11-25,SPX-UCITS,PR,2.472999143,2,
1929-11-26,SPX-UCITS,PR,2.401167175,2,
1929-11-27,SPX-UCITS,PR,2.431598473,2,
1929-12-02,SPX-UCITS,PR,2.436165576,2,
1929-12-03,SPX-UCITS,PR,2.51778133,2,
1929-12-04,SPX-UCITS,PR,2.564522908,2,
1929-12-05,SPX-UCITS,PR,2.543815858,2,
1929-12-06,SPX-UCITS,PR,2.611504729,2,
1929-12-09,SPX-UCITS,PR,2.606384472,2,
1929-12-10,SPX-UCITS,PR,2.626396618,2,
1929-12-11,SPX-UCITS,PR,2.604520271,2,
1929-12-12,SPX-UCITS,PR,2.463935321,2,
1929-12-13,SPX-UCITS,PR,2.52583989,2,
1929-12-16,SPX-UCITS,PR,2.483445755,2,
1929-12-17,SPX-UCITS,PR,2.510445216,2,
1929-12-18,SPX-UCITS,PR,2.49436665,2,
1929-12-19,SPX-UCITS,PR,2.428211544,2,
1929-12-20,SPX-UCITS,PR,2.348069185,2,
1929-12-23,SPX-UCITS,PR,2.360342155,2,
1929-12-24,SPX-UCITS,PR,2.375697181,2,
1929-12-26,SPX-UCITS,PR,2.428550078,2,
